API_WellNo,OpNo,CoName,Well_Nm,Well_Typ,Type,Wl_Status,Status,Wh_Sec,Wh_Twpn,Wh_Twpd,Wh_RngN,Wh_RngD,Wh_Qtr,Wh_FtNS,Wh_Ns,Wh_FtEW,Wh_EW,Slant,Reg_Field_No,Reg_Field,Stat_Field_No,Stat_Field,Dt_APD,Dt_Cmp,Elev_KB,DTD
25087217480000,892,"Bluebird Energy, LLC",Flying Monkey  1H,OIL,Oil,SI,Shut In,14,10,N,34,E, SW SW,305.0,S,1263.0,W,H,11087,"Wildcat Rosebud, N",11087,"Wildcat Rosebud, N",2019-08-05 00:00:00,2019-11-14 00:00:00,3343.0,13420.0
25083232830000,1550,Continental Resources Inc,Elm  3-12H,OIL,Oil,PR,Producing,12,25,N,54,E, NW SW,1522.0,S,270.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2014-07-17 00:00:00,2015-01-23 00:00:00,2279.0,19613.0
25009212970000,849,"Midway Energy, LLC",ECA Foothills  1-H,OIL,Oil,SI,Shut In,13,6,S,17,E, NW SW,1484.0,S,613.0,W,H,11009,Mackay Dome,5800,Mackay Dome,2011-07-08 00:00:00,2011-11-24 00:00:00,5682.0,4933.0
25085217480000,6980,Slawson Exploration Company Inc,Mayhem  1-19H,OIL,Oil,AX,P&A - Approved,19,30,N,59,E, SE SE,590.0,S,500.0,E,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2009-12-15 00:00:00,2010-04-19 00:00:00,2302.0,14280.0
25025216560000,1550,Continental Resources Inc,Husted  14-15H,EOR,"Injection, EOR",IA,Active Injection,15,6,N,61,E, SW SW,900.0,S,850.0,W,H,9445,Waterhole Creek,9445,Waterhole Creek,1997-04-28 00:00:00,1997-07-11 00:00:00,2927.0,15008.0
25083219850000,580,XTO Energy Inc.,Mullin  31X-20,OIL,Oil,SI,Shut In,20,24,N,55,E, NW NE,660.0,N,2140.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2003-04-15 00:00:00,2003-06-27 00:00:00,2436.0,15244.0
25085218330000,533,Oasis Petroleum North America LLC,Lester Federal 2759  12-17H,OIL,Oil,PR,Producing,17,27,N,59,E, NE NW,230.0,N,2340.0,W,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2012-01-10 00:00:00,2012-06-24 00:00:00,2105.0,20205.0
25091217840000,871,"D90 Energy, LLC",Dwyer  10-03H,OIL,Oil,SI,Shut In,13,32,N,58,E, NE SW,2470.0,S,2470.0,W,H,2820,Dwyer,2820,Dwyer,2004-05-21 00:00:00,2004-08-11 00:00:00,,10364.0
25083223950000,1550,Continental Resources Inc,Barbara  1-21H,OIL,Oil,PR,Producing,21,25,N,55,E, SE SE,275.0,S,800.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2005-11-16 00:00:00,2006-03-28 00:00:00,2324.0,14792.0
25085217590000,533,Oasis Petroleum North America LLC,Mary Wilson  10-3H,OIL,Oil,PR,Producing,10,27,N,59,E, SE SW,850.0,S,1750.0,W,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2010-07-26 00:00:00,2011-03-12 00:00:00,2163.0,19304.0
25083220310000,118,Enerplus Resources USA Corporation,Rocky-Conrad  29-2H,OIL,Oil,PR,Producing,29,24,N,57,E, NW NE,249.0,N,2202.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2003-08-05 00:00:00,2003-11-26 00:00:00,2539.0,14897.0
25025215460000,664,"Denbury Onshore, LLC",Unit  11X-10H,OIL,Oil,PR,Producing,10,9,N,58,E, NW NW,618.0,N,1236.0,W,H,1620,Cabin Creek,1620,Cabin Creek,1994-12-12 00:00:00,1995-04-20 00:00:00,2877.0,12051.0
25025215530000,664,"Denbury Onshore, LLC",ELOB  14-18H,SWD,Injection - Disposal,IA,Active Injection,18,6,N,61,E, SW SW,500.0,S,500.0,W,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1995-02-27 00:00:00,1995-05-04 00:00:00,,13045.0
25083228970000,404,Whiting Oil and Gas Corporation,Barter  21-3H,OIL,Oil,PR,Producing,3,25,N,57,E, NE NW,300.0,N,1980.0,W,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2011-10-11 00:00:00,2012-02-06 00:00:00,2347.0,19450.0
25083219110000,118,Enerplus Resources USA Corporation,Bullwinkle-Sawyer  4-4-H,OIL,Oil,SI,Shut In,4,23,N,57,E, NW NW,250.0,N,660.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2001-11-06 00:00:00,2002-04-01 00:00:00,2536.0,14187.0
25083221710000,580,XTO Energy Inc.,Rau  11X-26,OIL,Oil,PR,Producing,26,22,N,59,E, NW NW,750.0,N,600.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2004-07-08 00:00:00,2004-09-16 00:00:00,2116.0,15680.0
25025215350000,664,"Denbury Onshore, LLC",Unit  34-27BH,OIL,Oil,PR,Producing,27,7,N,60,E, SW SE,855.0,S,1650.0,E,H,6680,Pennel,6680,Pennel,1994-09-07 00:00:00,1995-03-22 00:00:00,3050.0,15831.0
25083225470000,5000,Burlington Resources Oil & Gas Company LP,BR  14-29H 43,OIL,Oil,PR,Producing,29,24,N,53,E, SW SW,350.0,S,350.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2006-09-18 00:00:00,2007-01-19 00:00:00,2399.0,15072.0
25083227600000,1550,Continental Resources Inc,Melvin  3-3H,OIL,Oil,PR,Producing,3,23,N,55,E, SE SW,300.0,S,2100.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2008-05-28 00:00:00,2008-07-08 00:00:00,2554.0,19558.0
25025215180000,664,"Denbury Onshore, LLC",ELOB Unit  14-27H,EOR,"Injection, EOR",IA,Active Injection,27,8,N,60,E, SW SW,660.0,S,660.0,W,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1994-02-07 00:00:00,1994-04-01 00:00:00,3124.0,13334.0
25085218810000,882,"Grayson Mill Operating, LLC",Powers Ranch 20-17  1H,OIL,Oil,PR,Producing,30,28,N,59,E, NE NE,440.0,N,470.0,E,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2012-08-21 00:00:00,2013-07-11 00:00:00,2172.0,20950.0
25083232230000,246,"Prima Exploration, Inc.",Christiansen  34-12-2H,OIL,Oil,PR,Producing,12,25,N,58,E, SW SE,300.0,S,1670.0,E,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2013-12-31 00:00:00,2014-08-25 00:00:00,2066.0,20646.0
25083224730000,580,XTO Energy Inc.,Snedigar State  44X-36,OIL,Oil,PR,Producing,36,26,N,53,E, SE SE,300.0,S,1000.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2006-04-13 00:00:00,2006-11-12 00:00:00,2409.0,16290.0
25083230570000,1550,Continental Resources Inc,Toni  3-20H,OIL,Oil,PR,Producing,20,24,N,54,E, SE SW,225.0,S,2385.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2012-10-03 00:00:00,2013-02-25 00:00:00,2490.0,19648.0
25083219840000,2322,"EOG Resources, Inc.",Vaira  3-3H,OIL,Oil,SI,Shut In,3,24,N,54,E, SW NW,330.0,N,330.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2003-04-15 00:00:00,2004-05-03 00:00:00,2386.0,16477.0
25083233690000,727,"Kraken Operating, LLC",Taylor 14-23  #2H,OIL,Oil,PR,Producing,11,25,N,58,E, SE SW,420.0,S,2053.0,W,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2019-10-16 00:00:00,2020-03-03 00:00:00,2192.0,20802.0
25085219500000,533,Oasis Petroleum North America LLC,Berwick  4-2HN,OIL,Oil,PR,Producing,2,27,N,58,E, NW NW,275.0,N,319.0,W,H,11085,Bainville II,340,Bainville II,2014-07-16 00:00:00,2015-02-04 00:00:00,2033.0,20470.0
25085219770000,727,"Kraken Operating, LLC",Fred 15-22  1H,OIL,Oil,PR,Producing,11,27,N,57,E, SW SW,380.0,S,280.0,W,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2016-02-12 00:00:00,2018-04-05 00:00:00,2128.0,20500.0
25083222080000,1550,Continental Resources Inc,Stoney Butte Farms  1-17H,OIL,Oil,PR,Producing,17,23,N,56,E, NW NW,300.0,N,800.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2004-09-30 00:00:00,2004-12-17 00:00:00,2587.0,15004.0
25083222830000,118,Enerplus Resources USA Corporation,Bullwinkle-David  34-4H,OIL,Oil,PR,Producing,34,24,N,57,E, NW NW,250.0,N,450.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-03-14 00:00:00,2005-07-08 00:00:00,2461.0,14700.0
25083225600000,118,Enerplus Resources USA Corporation,Brutus East-Izetta  9-14H,OIL,Oil,SI,Shut In,9,24,N,57,E, SE SW,250.0,S,1910.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2006-11-03 00:00:00,2007-05-10 00:00:00,2384.0,16200.0
25083224360000,536,Ovintiv USA Inc.,Anna  1-33H,OIL,Oil,PR,Producing,33,22,N,59,E, SW SW,270.0,S,700.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2006-02-01 00:00:00,2006-08-23 00:00:00,1988.0,15430.0
25083225660000,6980,Slawson Exploration Company Inc,Barracuda  1-32H,OIL,Oil,PR,Producing,32,24,N,53,E, NE NE,660.0,N,600.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2006-11-13 00:00:00,2007-01-16 00:00:00,2450.0,14728.0
25083225270000,118,Enerplus Resources USA Corporation,Peanut East-Hines  11-14H,OIL,Oil,PR,Producing,11,24,N,57,E, SE SW,183.0,S,1890.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2006-07-10 00:00:00,2007-05-23 00:00:00,2387.0,16337.0
25083225320000,536,Ovintiv USA Inc.,Bridgette  1-6H,OIL,Oil,PR,Producing,6,21,N,60,E, NW NW,200.0,N,250.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2006-08-10 00:00:00,2007-07-11 00:00:00,,19663.0
25085219960000,727,"Kraken Operating, LLC",Jill 26-25  #4H,OIL,Oil,PR,Producing,27,27,N,57,E, NE SE,2493.0,S,280.0,E,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2018-03-15 00:00:00,2018-05-01 00:00:00,1933.0,19960.0
25083227840000,118,Enerplus Resources USA Corporation,Rocky-Dog  20-3-HID3,OIL,Oil,PR,Producing,20,24,N,57,E, NE NW,200.0,N,2250.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2008-10-06 00:00:00,2009-02-20 00:00:00,2439.0,14686.0
25083232420000,404,Whiting Oil and Gas Corporation,Weber Federal  24-30-4H,OIL,Oil,PR,Producing,30,24,N,60,E, SE SW,340.0,S,1770.0,W,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2014-03-12 00:00:00,2014-09-07 00:00:00,1923.0,21622.0
25083221580000,580,XTO Energy Inc.,Childers  34X-2,OIL,Oil,PR,Producing,2,25,N,53,E, SW SE,500.0,S,1840.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2004-05-13 00:00:00,2004-10-19 00:00:00,2396.0,14526.0
25091218260000,871,"D90 Energy, LLC",Jerde  6H,OIL,Oil,PR,Producing,15,37,N,57,E, NE NW,900.0,N,1829.0,W,H,3200,Flat Lake,3200,Flat Lake,2007-01-22 00:00:00,2007-04-13 00:00:00,2202.0,10620.0
25083228420000,2322,"EOG Resources, Inc.",Calvin  2-01H,OIL,Oil,PR,Producing,1,25,N,54,E, NW NE,330.0,N,2052.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2010-05-06 00:00:00,2010-12-04 00:00:00,2158.0,15421.0
25083223840000,2322,"EOG Resources, Inc.",Devries  1-18H,OIL,Oil,PR,Producing,18,26,N,53,E, NW NW,250.0,N,430.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-11-09 00:00:00,2006-04-28 00:00:00,2221.0,13260.0
25083219070000,779,"White Rock Oil & Gas, LLC",Bakken  12X-2,OIL,Oil,SI,Shut In,2,21,N,58,E, SW NW,2500.0,N,150.0,W,H,2320,Crane,2320,Crane,2001-08-08 00:00:00,2001-10-20 00:00:00,1989.0,14534.0
25085217850000,533,Oasis Petroleum North America LLC,Dixie Federal 2758  14-6H,OIL,Oil,PR,Producing,6,27,N,58,E, NE NE,250.0,N,1150.0,E,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2010-12-15 00:00:00,2011-11-07 00:00:00,2111.0,19510.0
25085217490000,882,"Grayson Mill Operating, LLC",Rogney 17-8  1-H,OIL,Oil,PR,Producing,17,28,N,56,E,  SE,200.0,S,660.0,E,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2010-01-05 00:00:00,2010-05-23 00:00:00,2175.0,19400.0
25083220570000,118,Enerplus Resources USA Corporation,Coyote-Cundiff  10-14H,OIL,Oil,PR,Producing,10,23,N,57,E, SE SW,345.0,S,1940.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2003-10-10 00:00:00,2004-03-05 00:00:00,2421.0,14544.0
25083223440000,5000,Burlington Resources Oil & Gas Company LP,BR  11-14H 54,OIL,Oil,PR,Producing,14,25,N,54,E, NW NW,400.0,N,400.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-08-11 00:00:00,2006-02-07 00:00:00,2353.0,14859.0
25083225280000,118,Enerplus Resources USA Corporation,Peanut East-Kilen  14-2H,OIL,Oil,SI,Shut In,14,24,N,57,E, NW NE,205.0,N,1660.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2006-07-10 00:00:00,2007-01-16 00:00:00,2429.0,14726.0
25085217210000,794,"Foundation Energy Management, LLC",Gridley  33A-4-1,OIL,Oil,PR,Producing,33,28,N,59,E, SE NE,1500.0,N,400.0,E,H,11085,Bainville,320,Bainville,2007-10-22 00:00:00,2008-03-02 00:00:00,2030.0,12750.0
25083227850000,118,Enerplus Resources USA Corporation,Foghorn-Joanne  28-3-HID3,OIL,Oil,PR,Producing,28,23,N,58,E, NE NW,235.0,N,1905.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2008-10-07 00:00:00,2010-01-15 00:00:00,2289.0,14730.0
25091219310000,6955,Sinclair Oil & Gas Company,Chisholm  1-3H,OIL,Oil,PR,Producing,3,32,N,56,E,  NW,250.0,N,1080.0,W,H,11091,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2012-09-27 00:00:00,2013-01-25 00:00:00,2122.0,18698.0
25025215740000,664,"Denbury Onshore, LLC",Unit  41-21BH,OIL,Oil,PR,Producing,21,7,N,60,E, NE NE,660.0,N,660.0,E,H,6680,Pennel,6680,Pennel,1995-05-24 00:00:00,1995-07-12 00:00:00,3067.0,12696.0
25025220960000,664,"Denbury Onshore, LLC",Pennel Unit  32X-05H,OIL,Oil,SI,Shut In,5,8,N,59,E, SW NE,928.0,N,1693.0,E,H,6680,Pennel,6680,Pennel,2002-04-22 00:00:00,2002-12-22 00:00:00,2919.0,11215.0
25083220850000,118,Enerplus Resources USA Corporation,Doright-Vaira  30-2H,OIL,Oil,PR,Producing,30,25,N,55,E, NW NE,250.0,N,2080.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2003-11-10 00:00:00,2004-10-16 00:00:00,2237.0,14134.0
25025221320000,664,"Denbury Onshore, LLC",Pennel Unit  23X-03H,OIL,Oil,PR,Producing,3,8,N,59,E, NE SW,1750.0,S,1550.0,W,H,6680,Pennel,6680,Pennel,2002-10-09 00:00:00,2002-12-16 00:00:00,3015.0,11550.0
25025220350000,664,"Denbury Onshore, LLC",ELOB  42-32NH 761,OIL,Oil,PR,Producing,32,7,N,61,E, SE NE,2300.0,N,900.0,E,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",2001-09-03 00:00:00,2002-02-27 00:00:00,3008.0,14840.0
25025223490000,664,"Denbury Onshore, LLC",Unit  32X-23H,OIL,Oil,SI,Shut In,23,6,N,60,E, SW NE,1845.0,N,2195.0,E,H,5700,Lookout Butte,5700,Lookout Butte,2004-05-07 00:00:00,2004-09-16 00:00:00,3063.0,12255.0
25083222060000,118,Enerplus Resources USA Corporation,Brutus-Amy  35-13H,OIL,Oil,PR,Producing,35,25,N,56,E, SW SW,670.0,S,250.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2004-09-24 00:00:00,2005-03-23 00:00:00,2521.0,19717.0
25083227580000,580,XTO Energy Inc.,State  11X-36RH,OIL,Oil,PR,Producing,36,23,N,59,E, NW NW,225.0,N,835.0,W,H,11083,"Mon Dak, West",6180,"Mon Dak, West",2008-05-07 00:00:00,2008-07-26 00:00:00,1918.0,15633.0
25079210420000,664,"Denbury Onshore, LLC",N. Pine Unit  33X-32CH,OIL,Oil,SI,Shut In,32,13,N,56,E, NW SE,1660.0,S,1475.0,E,H,6760,Pine,6760,Pine,2001-11-06 00:00:00,2002-04-18 00:00:00,2686.0,12330.0
25025222510000,664,"Denbury Onshore, LLC",Unit  41X-27H,OIL,Oil,PR,Producing,27,5,N,61,E, NE NE,679.0,N,1229.0,E,H,5420,"Little Beaver, East",5420,"Little Beaver, East",2003-07-16 00:00:00,2004-06-25 00:00:00,2997.0,11700.0
25085219820000,727,"Kraken Operating, LLC",Fallon 27-28   1H,OIL,Oil,PR,Producing,27,27,N,57,E, SE SE,280.0,S,165.0,E,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2016-10-28 00:00:00,2017-05-10 00:00:00,1924.0,20332.0
25083227120000,5000,Burlington Resources Oil & Gas Company LP,BR  41-29H 28,OIL,Oil,PR,Producing,29,22,N,58,E, NE NE,400.0,N,400.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2007-12-05 00:00:00,2008-03-19 00:00:00,2128.0,15815.0
25083220240000,3680,"Petro-Hunt, LLC",BR  21C-4-1H,OIL,Oil,PR,Producing,21,24,N,54,E, SE SW,500.0,S,2140.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2003-07-25 00:00:00,2004-01-15 00:00:00,2538.0,14180.0
25109211460000,664,"Denbury Onshore, LLC",Unit  21-11AH,EOR,"Injection, EOR",IA,Active Injection,11,11,N,57,E, NE NW,500.0,N,2400.0,W,H,6760,Pine,6760,Pine,2001-05-03 00:00:00,2001-06-27 00:00:00,2627.0,11745.0
25083222320000,118,Enerplus Resources USA Corporation,Whiplash-Bradley  10-14H,OIL,Oil,PR,Producing,10,24,N,55,E, SE SW,250.0,S,2200.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2004-10-30 00:00:00,2005-03-29 00:00:00,2330.0,16275.0
25083229220000,580,XTO Energy Inc.,Peterson  42X-18,OIL,Oil,SI,Shut In,18,23,N,59,E, SE NE,2250.0,N,250.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2011-12-08 00:00:00,2012-03-31 00:00:00,2243.0,19905.0
25005236520000,105,Citation Oil & Gas Corp.,Bowes Sawtooth Unit  F110H,OIL,Oil,PR,Producing,10,31,N,19,E, NW NE,273.0,N,1975.0,E,H,1100,Bowes,1100,Bowes,2007-03-30 00:00:00,2007-10-29 00:00:00,3077.0,6298.0
25083222850000,118,Enerplus Resources USA Corporation,Chainsaw-Dorothy  13-16H,OIL,Oil,PR,Producing,13,24,N,55,E, SE SE,267.0,S,550.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2005-03-16 00:00:00,2005-08-06 00:00:00,2405.0,14379.0
25083223510000,536,Ovintiv USA Inc.,Gabe  1-18H,OIL,Oil,PR,Producing,18,23,N,58,E, NW NW,200.0,N,460.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-09-01 00:00:00,2005-11-08 00:00:00,2356.0,14827.0
25083218810000,118,Enerplus Resources USA Corporation,Burning Tree-State  36-2H,OIL,Oil,PR,Producing,36,25,N,54,E, NW NE,768.0,N,2173.0,E,H,8660,Elm Coulee,2930,Elm Coulee,2000-03-09 00:00:00,2000-05-26 00:00:00,2299.0,11560.0
25091218880000,814,"TAQA North USA, Inc.",Kavon  17-16H,OIL,Oil,AX,P&A - Approved,17,37,N,56,E, SE SE,680.0,S,245.0,E,H,11091,Johnson Lake,4650,Johnson Lake,2011-06-13 00:00:00,2011-10-29 00:00:00,2370.0,11912.0
25083229930000,533,Oasis Petroleum North America LLC,Tim Federal 2658  21-10H,OIL,Oil,PR,Producing,10,26,N,58,E, SW NW,1850.0,N,225.0,W,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2012-05-17 00:00:00,2012-08-08 00:00:00,2074.0,20059.0
25083233590000,727,"Kraken Operating, LLC",Fletch  5-8 #2H,OIL,Oil,SI,Shut In,32,26,N,59,E, SE SW,355.0,S,2328.0,W,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2018-10-11 00:00:00,2019-04-04 00:00:00,2103.0,20829.0
25083226010000,1550,Continental Resources Inc,Twyla  2-31H,OIL,Oil,PR,Producing,31,24,N,54,E, NW NE,220.0,N,2300.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2007-02-01 00:00:00,2007-03-15 00:00:00,2390.0,15109.0
25025223350000,664,"Denbury Onshore, LLC",ELOB  33C-2NH 660,OIL,Oil,PR,Producing,2,6,N,60,E, NW SE,1665.0,S,2220.0,E,H,5710,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",2004-03-07 00:00:00,2004-07-14 00:00:00,3041.0,18028.0
25083227880000,5000,Burlington Resources Oil & Gas Company LP,Whiskey Bent  21-29H 53,OIL,Oil,PR,Producing,29,25,N,53,E, NE NW,250.0,N,1800.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2008-10-07 00:00:00,2009-01-03 00:00:00,2543.0,19600.0
25083232120000,404,Whiting Oil and Gas Corporation,Sundheim  21-3-3H,OIL,Oil,PR,Producing,3,24,N,59,E,  ,300.0,N,2025.0,W,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2013-12-13 00:00:00,2014-06-06 00:00:00,2209.0,16973.0
25083224780000,118,Enerplus Resources USA Corporation,Leghorn-Florence  33-14H,OIL,Oil,PR,Producing,33,23,N,58,E, SE SW,351.0,S,2090.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2006-04-18 00:00:00,2006-08-25 00:00:00,2302.0,14650.0
25083225750000,580,XTO Energy Inc.,Bob  42X-4,OIL,Oil,PR,Producing,4,22,N,58,E, SE NE,2350.0,N,200.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2006-12-01 00:00:00,2007-03-04 00:00:00,2280.0,16336.0
25083228960000,1550,Continental Resources Inc,Davies  1-20HR,OIL,Oil,PR,Producing,20,26,N,54,E, SW SE,160.0,S,1800.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2011-10-05 00:00:00,2012-08-04 00:00:00,2291.0,19535.0
25083228900000,404,Whiting Oil and Gas Corporation,Prewitt  26-35 1TFH,OIL,Oil,PR,Producing,26,24,N,58,E, NW NE,615.0,N,1542.0,E,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2011-06-03 00:00:00,2012-09-27 00:00:00,2201.0,19457.0
25083232400000,533,Oasis Petroleum North America LLC,Poppy Federal  2658 12-17H,OIL,Oil,PR,Producing,17,26,N,58,E, NE NW,206.0,N,2520.0,W,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2014-03-12 00:00:00,2014-11-11 00:00:00,2264.0,20683.0
25083219720000,580,XTO Energy Inc.,Albin Farms  34X-32,OIL,Oil,PR,Producing,32,24,N,57,E, SW SE,500.0,S,2140.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2003-01-22 00:00:00,2003-04-29 00:00:00,2570.0,15187.0
25025221350000,664,"Denbury Onshore, LLC",Unit  34-16BH,OIL,Oil,PR,Producing,16,7,N,60,E, SW SE,295.0,S,2345.0,E,H,6680,Pennel,6680,Pennel,2002-10-11 00:00:00,2003-11-25 00:00:00,,14293.0
25083231390000,1550,Continental Resources Inc,Williamson  1-34H,OIL,Oil,PR,Producing,34,23,N,54,E, SW SE,275.0,S,2140.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2013-03-26 00:00:00,2013-09-06 00:00:00,2459.0,14364.0
25083218460000,876,Diamond Halo Group LLC,Gartner Denowh  31-7H,OIL,Oil,PR,Producing,7,23,N,59,E, NW NE,660.0,N,1980.0,E,H,1740,Canal,1740,Canal,1996-09-19 00:00:00,1996-11-03 00:00:00,,12770.0
25025215780000,664,"Denbury Onshore, LLC",Unit  11X-9BH,OIL,Oil,PR,Producing,9,7,N,60,E, NW NW,750.0,N,161.0,W,H,6680,Pennel,6680,Pennel,1995-06-16 00:00:00,1995-07-26 00:00:00,3057.0,12503.0
25083227390000,118,Enerplus Resources USA Corporation,Foghorn-Ervin  20-3-HLID3,OIL,Oil,PR,Producing,20,23,N,58,E, NE NW,250.0,N,1681.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2008-02-25 00:00:00,2008-09-18 00:00:00,2419.0,20142.0
25083228740000,1550,Continental Resources Inc,Duane  2-28H,OIL,Oil,PR,Producing,28,26,N,54,E, SW SW,250.0,S,700.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2011-01-25 00:00:00,2011-04-13 00:00:00,2217.0,19014.0
25083231060000,1550,Continental Resources Inc,Earl-Reimann  4 HSU,OIL,Oil,PR,Producing,14,23,N,55,E, SE SE,240.0,S,298.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2013-01-24 00:00:00,2013-05-14 00:00:00,2499.0,20558.0
25083219620000,2322,"EOG Resources, Inc.",Steppler  14-21H,OIL,Oil,PR,Producing,21,25,N,54,E, NW NW,330.0,N,330.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2002-10-30 00:00:00,2004-06-17 00:00:00,2331.0,15426.0
25025217620000,664,"Denbury Onshore, LLC",ELOB  41-10SH,EOR,"Injection, EOR",IA,Active Injection,10,7,N,60,E, NE NE,235.0,N,500.0,E,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1998-04-13 00:00:00,1998-07-18 00:00:00,3053.0,14880.0
25083231430000,1550,Continental Resources Inc,Edgar  2-27H,OIL,Oil,PR,Producing,27,26,N,52,E, NE NW,230.0,N,2105.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2013-04-23 00:00:00,2014-03-10 00:00:00,2462.0,18633.0
25083224070000,779,"White Rock Oil & Gas, LLC",Simard Farms  4-20H,OIL,Oil,PR,Producing,20,22,N,58,E, NW NW,660.0,N,660.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-12-01 00:00:00,2006-05-16 00:00:00,2160.0,15497.0
25083228520000,1550,Continental Resources Inc,Baxter  1-5H,OIL,Oil,PR,Producing,5,26,N,56,E, NE NW,145.0,N,1625.0,W,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2010-07-20 00:00:00,2010-09-24 00:00:00,2075.0,19610.0
25083222590000,118,Enerplus Resources USA Corporation,Hopper-Blanche  24-2H,OIL,Oil,PR,Producing,24,25,N,53,E, NW NE,275.0,N,2320.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2005-01-02 00:00:00,2005-07-03 00:00:00,2405.0,13925.0
25083228500000,580,XTO Energy Inc.,Thiel  11X-12,OIL,Oil,SI,Shut In,12,22,N,59,E, NW NW,1104.0,N,491.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2010-07-20 00:00:00,2010-12-02 00:00:00,1935.0,19790.0
